,ID,ID_FIN_PARCELA_PAGAR,ID_FIN_TIPO_PAGAMENTO,ID_CONTA_CAIXA,DATA_PAGAMENTO,TAXA_JURO,TAXA_MULTA,TAXA_DESCONTO,VALOR_JURO,VALOR_MULTA,VALOR_DESCONTO,VALOR_PAGO,HISTORICO
295,529,879,13,1,2022-07-21,0.0,0.0,0.0,0.0,0.0,0.0,100.0,
296,530,881,11,3,2022-07-19,0.0,0.0,0.0,0.0,0.0,0.0,259.8,
297,531,882,11,3,2022-07-15,0.0,0.0,0.0,0.0,0.0,0.0,3534.72,
298,532,883,11,3,2022-07-15,0.0,0.0,0.0,0.0,0.0,0.0,1140.22,
299,533,555,11,3,2022-07-11,19.259528,0.0,0.0,0.35,0.0,0.0,406.35,
300,535,633,12,3,2022-07-15,0.0,0.0,0.0,0.0,0.0,0.0,188.62,
301,536,885,12,3,2022-07-21,14.641687,0.0,0.0,0.01,0.0,0.0,3.01,
302,537,886,12,7,2022-06-02,0.0,0.0,0.0,0.0,0.0,0.0,0.53,
303,539,888,12,7,2022-06-06,0.0,0.0,0.0,0.0,0.0,0.0,1.5,
304,540,889,12,7,2022-06-06,0.0,0.0,0.0,0.0,0.0,0.0,11.4,
305,541,890,12,7,2022-06-07,0.0,0.0,0.0,0.0,0.0,0.0,0.69,
306,542,891,12,7,2022-06-07,0.0,0.0,0.0,0.0,0.0,0.0,4.62,
307,543,892,12,7,2022-06-08,0.0,0.0,0.0,0.0,0.0,0.0,0.02,
308,544,893,12,7,2022-06-08,0.0,0.0,0.0,0.0,0.0,0.0,0.14,
309,545,894,12,7,2022-06-13,0.0,0.0,0.0,0.0,0.0,0.0,0.25,
310,546,895,12,7,2022-06-13,0.0,0.0,0.0,0.0,0.0,0.0,0.98,
311,547,896,12,7,2022-06-17,0.0,0.0,0.0,0.0,0.0,0.0,0.1,
312,548,897,12,7,2022-06-17,0.0,0.0,0.0,0.0,0.0,0.0,1.5,
313,549,898,12,7,2022-06-20,0.0,0.0,0.0,0.0,0.0,0.0,0.11,
314,550,899,12,7,2022-06-20,0.0,0.0,0.0,0.0,0.0,0.0,2.6,
315,551,900,12,7,2022-06-22,0.0,0.0,0.0,0.0,0.0,0.0,0.08,
316,552,901,12,7,2022-06-22,0.0,0.0,0.0,0.0,0.0,0.0,1.89,
317,553,902,12,7,2022-06-27,0.0,0.0,0.0,0.0,0.0,0.0,0.36,
318,554,903,12,7,2022-06-27,0.0,0.0,0.0,0.0,0.0,0.0,10.19,
319,555,905,12,7,2022-07-04,0.0,0.0,0.0,0.0,0.0,0.0,32.3,
320,556,904,12,7,2022-07-04,0.0,0.0,0.0,0.0,0.0,0.0,1.87,
321,557,907,12,7,2022-07-05,0.0,0.0,0.0,0.0,0.0,0.0,0.02,
322,558,908,12,7,2022-07-05,0.0,0.0,0.0,0.0,0.0,0.0,0.44,
323,559,909,12,7,2022-07-07,0.0,0.0,0.0,0.0,0.0,0.0,0.57,
324,560,910,12,7,2022-07-07,0.0,0.0,0.0,0.0,0.0,0.0,0.04,
325,561,911,12,7,2022-07-11,0.0,0.0,0.0,0.0,0.0,0.0,0.51,
326,562,912,12,7,2022-07-11,0.0,0.0,0.0,0.0,0.0,0.0,3.91,
327,563,914,12,7,2022-07-12,0.0,0.0,0.0,0.0,0.0,0.0,0.79,
328,564,913,12,7,2022-07-12,0.0,0.0,0.0,0.0,0.0,0.0,0.11,
329,565,915,12,7,2022-07-15,0.0,0.0,0.0,0.0,0.0,0.0,4.97,
330,566,916,12,7,2022-07-15,0.0,0.0,0.0,0.0,0.0,0.0,37.59,
331,567,917,12,7,2022-07-18,0.0,0.0,0.0,0.0,0.0,0.0,0.75,
332,568,918,12,7,2022-07-18,0.0,0.0,0.0,0.0,0.0,0.0,9.54,
333,570,920,12,7,2022-07-19,0.0,0.0,0.0,0.0,0.0,0.0,0.57,
334,571,921,12,7,2022-07-20,0.0,0.0,0.0,0.0,0.0,0.0,0.05,
335,572,922,12,7,2022-07-20,0.0,0.0,0.0,0.0,0.0,0.0,0.79,
336,575,928,11,3,2022-07-25,0.0,0.0,0.0,0.0,0.0,0.0,60.0,
337,576,929,11,3,2022-07-25,0.0,0.0,0.0,0.0,0.0,0.0,372.98,
338,577,577,11,3,2022-07-25,0.0,0.0,0.0,0.0,0.0,0.0,138.0,
339,579,932,12,3,2022-07-25,0.0,0.0,0.0,0.0,0.0,0.0,10.0,
340,580,931,12,3,2022-07-25,0.0,0.0,0.0,0.0,0.0,0.0,3.0,
341,581,933,12,3,2022-07-26,0.0,0.0,0.0,0.0,0.0,0.0,13000.0,
342,582,935,11,3,2022-07-25,0.0,0.0,0.0,0.0,0.0,0.0,743.88,
343,583,934,11,3,2022-07-25,0.0,0.0,0.0,0.0,0.0,0.0,86.62,
344,584,566,11,3,2022-07-25,0.0,0.0,0.0,0.0,0.0,0.0,23.32,
345,585,295,11,3,2022-07-26,0.0,0.0,0.0,0.0,0.0,0.0,4038.36,
346,586,568,11,3,2022-07-26,0.0,0.0,0.0,0.0,0.0,0.0,437.01,
347,587,569,11,3,2022-07-26,0.0,0.0,0.0,0.0,0.0,0.0,1026.4,
348,588,941,11,3,2022-07-26,0.0,0.0,0.0,0.0,0.0,0.0,168.0,
349,589,942,11,3,2022-07-26,0.0,0.0,0.0,0.0,0.0,0.0,880.0,
350,590,943,11,3,2022-07-26,0.0,0.0,0.0,0.0,0.0,0.0,2378.78,
351,591,299,11,3,2022-07-27,0.0,0.0,0.0,0.0,0.0,0.0,1095.41,
352,592,570,11,3,2022-07-27,0.0,0.0,0.0,0.0,0.0,0.0,294.8,
353,593,944,11,3,2022-07-27,0.0,0.0,0.0,0.0,0.0,0.0,797.2,
354,594,945,11,3,2022-07-27,0.0,0.0,0.0,0.0,0.0,0.0,2750.0,
355,595,947,11,3,2022-07-27,0.0,0.0,0.0,0.0,0.0,0.0,82.18,
356,596,946,11,3,2022-07-27,0.0,0.0,0.0,0.0,0.0,0.0,39.04,
357,597,571,11,3,2022-07-27,0.0,0.0,0.0,0.0,0.0,0.0,101.58,
358,598,948,11,3,2022-07-27,0.0,0.0,0.0,0.0,0.0,0.0,114.3,
359,599,572,11,3,2022-07-27,0.0,0.0,0.0,0.0,0.0,0.0,522.44,
360,600,949,11,3,2022-07-27,0.0,0.0,0.0,0.0,0.0,0.0,88.78,
361,601,950,11,3,2022-07-27,0.0,0.0,0.0,0.0,0.0,0.0,446.37,
362,602,956,11,3,2022-07-27,0.0,0.0,0.0,0.0,0.0,0.0,909.4,
363,603,966,13,1,2022-07-27,0.0,0.0,0.0,0.0,0.0,0.0,47.62,
364,606,969,12,7,2022-07-21,0.0,0.0,0.0,0.0,0.0,0.0,0.01,
365,608,971,12,7,2022-07-25,0.0,0.0,0.0,0.0,0.0,0.0,0.35,
366,609,972,12,7,2022-07-21,0.0,0.0,0.0,0.0,0.0,0.0,0.15,
367,610,973,12,7,2022-07-25,0.0,0.0,0.0,0.0,0.0,0.0,2.37,
368,611,975,12,3,2022-07-27,0.0,0.0,0.0,0.0,0.0,0.0,5.0,
369,612,877,11,3,2022-07-20,0.0,0.0,0.0,0.0,0.0,0.0,261.6,
370,614,519,13,8,2022-07-28,0.0,0.0,0.0,0.0,0.0,0.0,960.0,
371,616,978,13,8,2022-07-28,0.0,0.0,0.0,0.0,0.0,0.0,3500.0,
372,617,936,13,8,2022-07-28,0.0,0.0,0.0,0.0,0.0,0.0,3284.75,
373,618,520,13,8,2022-07-28,0.0,0.0,0.0,0.0,0.0,0.0,4400.0,
374,619,521,13,8,2022-07-28,0.0,0.0,0.0,0.0,0.0,0.0,48.0,
375,620,985,13,8,2022-07-28,0.0,0.0,0.0,0.0,0.0,0.0,16.4,
376,621,986,12,3,2022-07-28,0.0,0.0,0.0,0.0,0.0,0.0,2.5,
377,625,990,13,3,2022-07-28,0.0,0.0,0.0,0.0,0.0,0.0,913.56,
378,626,925,11,3,2022-07-29,0.0,0.0,0.0,0.0,0.0,0.0,9839.23,
379,627,992,11,3,2022-07-29,0.0,0.0,0.0,0.0,0.0,0.0,26426.31,
380,630,993,11,3,2022-07-29,0.0,0.0,0.0,0.0,0.0,0.0,88.78,
381,631,1001,13,1,2022-07-29,0.0,0.0,0.0,0.0,0.0,0.0,59.8,
382,634,1004,12,3,2022-07-29,0.0,0.0,0.0,0.0,0.0,0.0,5.0,
383,635,575,11,3,2022-08-01,0.0,0.0,0.0,0.0,0.0,0.0,544.41,
384,636,1006,11,3,2022-08-01,0.0,0.0,0.0,0.0,0.0,0.0,797.2,
385,637,573,11,3,2022-08-01,0.0,0.0,0.0,0.0,0.0,0.0,30.24,
386,638,574,11,3,2022-08-01,0.0,0.0,0.0,0.0,0.0,0.0,4.08,
387,639,1007,11,3,2022-08-01,0.0,0.0,0.0,0.0,0.0,0.0,48.9,
388,640,1008,11,3,2022-08-01,0.0,0.0,0.0,0.0,0.0,0.0,724.51,
389,642,1010,11,3,2022-08-01,0.0,0.0,0.0,0.0,0.0,0.0,202.9,
390,643,1011,11,3,2022-08-01,0.0,0.0,0.0,0.0,0.0,0.0,85.97,
391,644,1012,11,3,2022-08-01,0.0,0.0,0.0,0.0,0.0,0.0,29.9,
392,645,1018,11,3,2022-08-01,0.0,0.0,0.0,0.0,0.0,0.0,1805.66,
393,646,1019,11,3,2022-08-01,0.0,0.0,0.0,0.0,0.0,0.0,53.25,
394,647,1020,11,3,2022-08-01,0.0,0.0,0.0,0.0,0.0,0.0,665.97,
395,648,1003,12,3,2022-08-01,0.0,0.0,0.0,0.0,0.0,0.0,2.5,
396,649,1023,13,8,2022-08-01,0.0,0.0,0.0,0.0,0.0,0.0,91.66,
397,651,1025,11,3,2022-08-01,0.0,0.0,0.0,0.0,0.0,0.0,253.62,
398,652,1026,11,3,2022-08-01,0.0,0.0,0.0,0.0,0.0,0.0,105.67,
399,653,1027,12,3,2022-08-01,0.0,0.0,0.0,0.0,0.0,0.0,131.03,
400,654,1028,12,3,2022-08-01,0.0,0.0,0.0,0.0,0.0,0.0,4.24,
401,655,1029,12,3,2022-08-01,0.0,0.0,0.0,0.0,0.0,0.0,3.0,
402,656,1030,12,3,2022-08-01,0.0,0.0,0.0,0.0,0.0,0.0,5.0,
403,657,1031,12,3,2022-08-01,0.0,0.0,0.0,0.0,0.0,0.0,541.47,
404,658,1032,13,8,2022-08-01,0.0,0.0,0.0,0.0,0.0,0.0,280.0,
405,659,1040,11,3,2022-08-02,0.0,0.0,0.0,0.0,0.0,0.0,159.07,
406,660,1041,11,3,2022-08-02,-68.470835,1.999866,0.0,8.93,17.85,0.0,919.34,
407,661,1042,11,3,2022-08-03,15.55449,0.0,0.0,1.3,0.0,0.0,651.3,
408,662,1043,11,3,2022-08-03,15.112209,2.002578,0.0,0.109999,2.02,0.0,102.999999,
409,663,1049,11,3,2022-08-03,0.0,0.0,0.0,0.0,0.0,0.0,440.53,
410,664,1055,11,3,2022-08-03,0.0,0.0,0.0,0.0,0.0,0.0,182.88,
411,665,1057,13,8,2022-08-03,0.0,0.0,0.0,0.0,0.0,0.0,1750.0,
412,666,1058,13,8,2022-08-03,0.0,0.0,0.0,0.0,0.0,0.0,2328.0,
413,667,1059,12,8,2022-08-03,0.0,0.0,0.0,0.0,0.0,0.0,24933.0,
414,668,1056,11,3,2022-08-03,0.0,0.0,0.0,0.0,0.0,0.0,3006.39,
415,669,481,13,8,2022-08-03,0.0,0.0,0.0,0.0,0.0,0.0,1079.0,
416,670,458,13,8,2022-08-03,0.0,0.0,0.0,0.0,0.0,0.0,1079.0,
417,671,1060,13,8,2022-08-03,0.0,0.0,0.0,0.0,0.0,0.0,700.0,
418,672,464,13,8,2022-08-03,0.0,0.0,0.0,0.0,0.0,0.0,2421.0,
419,673,488,13,8,2022-08-03,0.0,0.0,0.0,0.0,0.0,0.0,2421.0,
420,674,1066,12,3,2022-08-03,0.0,0.0,0.0,0.0,0.0,0.0,40000.0,
421,675,1067,13,8,2022-08-03,0.0,0.0,0.0,0.0,0.0,0.0,390.0,
422,676,1068,13,8,2022-08-03,0.0,0.0,0.0,0.0,0.0,0.0,1753.0,
423,677,1078,12,8,2022-08-01,0.0,0.0,0.0,0.0,0.0,0.0,0.28,
424,679,1081,13,1,2022-08-01,0.0,0.0,0.0,0.0,0.0,0.0,15.0,
425,680,1091,13,1,2022-08-04,0.0,0.0,0.0,0.0,0.0,0.0,100.0,
426,681,1118,13,8,2022-08-04,0.0,0.0,0.0,0.0,0.0,0.0,330.0,
427,682,1120,4,8,2022-08-04,0.0,0.0,0.0,0.0,0.0,0.0,35.4,
428,686,1169,12,3,2022-08-05,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,
429,687,1170,12,3,2022-08-05,0.0,0.0,0.0,0.0,0.0,0.0,52.0,
430,688,1175,13,8,2022-08-05,0.0,0.0,0.0,0.0,0.0,0.0,2844.0,
431,689,1176,12,3,2022-08-05,0.0,0.0,0.0,0.0,0.0,0.0,13.0,
432,690,1177,12,3,2022-08-05,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,
433,692,1180,11,3,2022-08-05,0.0,0.0,0.0,0.0,0.0,0.0,208.25,
434,693,1021,11,3,2022-08-08,0.0,0.0,0.0,0.0,0.0,0.0,1440.17,
435,694,1022,11,3,2022-08-08,0.0,0.0,0.0,0.0,0.0,0.0,313.0,
436,695,542,11,3,2022-08-08,0.0,0.0,0.0,0.0,0.0,0.0,317.85,
437,696,1194,11,3,2022-08-08,0.0,0.0,0.0,0.0,0.0,0.0,258.99,
438,699,1197,11,3,2022-08-08,0.0,0.0,0.0,0.0,0.0,0.0,499.0,
439,702,1200,12,3,2022-08-08,0.0,0.0,0.0,0.0,0.0,0.0,233.94,
440,703,1201,11,3,2022-08-08,0.0,0.0,0.0,0.0,0.0,0.0,233.94,
441,704,331,11,3,2022-08-09,0.0,0.0,0.0,0.0,0.0,0.0,601.67,
442,705,591,11,3,2022-08-09,0.0,0.0,0.0,0.0,0.0,0.0,199.9,
443,706,546,11,3,2022-08-09,0.0,0.0,0.0,0.0,0.0,0.0,839.53,
444,707,1248,11,3,2022-08-09,0.0,0.0,0.0,0.0,0.0,0.0,797.2,
445,708,579,11,3,2022-08-09,0.0,0.0,0.0,0.0,0.0,0.0,119.9,
446,709,994,11,3,2022-08-09,0.0,0.0,0.0,0.0,0.0,0.0,29.68,
447,710,940,11,3,2022-08-09,0.0,0.0,0.0,0.0,0.0,0.0,147.86,
448,711,984,11,3,2022-08-09,0.0,0.0,0.0,0.0,0.0,0.0,1480.0,
449,712,982,11,3,2022-08-09,0.0,0.0,0.0,0.0,0.0,0.0,123.33,
450,713,1249,11,3,2022-08-09,0.0,0.0,0.0,0.0,0.0,0.0,786.0,
451,714,1226,11,3,2022-08-09,0.0,0.0,0.0,0.0,0.0,0.0,2510.78,
452,715,1190,11,3,2022-08-09,0.0,0.0,0.0,0.0,0.0,0.0,200.0,
453,716,1191,11,3,2022-08-09,0.0,0.0,0.0,0.0,0.0,0.0,817.5,
454,717,1193,11,3,2022-08-09,0.0,0.0,0.0,0.0,0.0,0.0,371.25,
455,718,1192,11,3,2022-08-09,0.0,0.0,0.0,0.0,0.0,0.0,272.5,
456,719,1228,11,3,2022-08-09,0.0,0.0,85.267023,0.0,0.0,406.34,70.21,"DEVOLUÃ‡ÃƒO NF 268 R$ 406,35"
457,720,1233,11,3,2022-08-09,0.0,0.0,0.0,0.0,0.0,0.0,999.9,
458,721,1227,11,3,2022-08-09,0.0,0.0,0.0,0.0,0.0,0.0,617.85,
459,722,1230,11,3,2022-08-09,0.0,0.0,0.0,0.0,0.0,0.0,316.55,
460,723,1229,11,3,2022-08-09,0.0,0.0,0.0,0.0,0.0,0.0,622.44,
461,724,1241,11,3,2022-08-09,0.0,0.0,0.0,0.0,0.0,0.0,57.44,
462,725,1236,11,3,2022-08-09,0.0,0.0,0.0,0.0,0.0,0.0,69.14,
463,726,1250,11,3,2022-08-09,0.0,0.0,0.0,0.0,0.0,0.0,107.8,
464,727,1125,13,8,2022-08-09,0.0,0.0,0.0,0.0,0.0,0.0,550.0,
465,728,1126,13,8,2022-08-09,0.0,0.0,0.0,0.0,0.0,0.0,300.0,
466,729,1274,11,3,2022-08-08,0.0,0.0,0.0,0.0,0.0,0.0,874.83,
467,730,1277,11,3,2022-08-08,0.0,0.0,0.0,0.0,0.0,0.0,712.0,
468,731,1280,11,3,2022-08-08,0.0,0.0,0.0,0.0,0.0,0.0,940.0,
469,732,1285,11,3,2022-07-25,0.0,0.0,0.0,0.0,0.0,0.0,1144.78,
470,733,1292,12,3,2022-08-09,0.0,0.0,0.0,0.0,0.0,0.0,12.5,
471,734,1391,11,3,2022-08-10,0.0,0.0,0.0,0.0,0.0,0.0,2037.29,
472,735,1400,13,8,2022-08-10,0.0,0.0,0.0,0.0,0.0,0.0,100.0,
473,736,1401,12,3,2022-08-10,0.0,0.0,0.0,0.0,0.0,0.0,23.0,
474,737,1403,11,3,2022-08-11,0.0,0.0,0.0,0.0,0.0,0.0,88.78,
475,738,1404,11,3,2022-08-11,0.0,0.0,0.0,0.0,0.0,0.0,88.78,
476,739,1079,13,8,2022-08-03,0.0,0.0,0.0,0.0,0.0,0.0,2073.0,
477,740,1080,13,8,2022-08-11,0.0,0.0,0.0,0.0,0.0,0.0,1382.0,
478,741,1092,13,1,2022-08-11,0.0,0.0,0.0,0.0,0.0,0.0,100.0,
479,742,1405,13,8,2022-08-11,0.0,0.0,0.0,0.0,0.0,0.0,75.0,
480,743,1034,13,8,2022-08-10,0.0,0.0,0.0,0.0,0.0,0.0,1233.21,
481,744,1033,13,8,2022-08-10,0.0,0.0,0.0,0.0,0.0,0.0,399.96,
482,745,1406,12,8,2022-08-05,0.0,0.0,0.0,0.0,0.0,0.0,0.25,
483,746,1407,12,3,2022-08-11,0.0,0.0,0.0,0.0,0.0,0.0,7.5,
484,747,1184,13,8,2022-08-05,0.0,0.0,0.0,0.0,0.0,0.0,24.0,
485,748,1479,12,3,2022-08-15,0.0,0.0,0.0,0.0,0.0,0.0,2689.96,
486,749,1480,11,3,2022-08-15,0.0,0.0,0.0,0.0,0.0,0.0,3660.01,
487,750,1477,12,3,2022-08-15,0.0,0.0,0.0,0.0,0.0,0.0,6.0,
488,751,1481,12,3,2022-08-15,0.0,0.0,0.0,0.0,0.0,0.0,2.5,
489,752,550,11,3,2022-08-15,0.0,0.0,0.0,0.0,0.0,0.0,623.99,
490,753,1237,11,3,2022-08-15,0.0,0.0,0.0,0.0,0.0,0.0,324.75,
491,754,1482,11,3,2022-08-15,0.0,0.0,0.0,0.0,0.0,0.0,235.64,
492,755,991,11,3,2022-08-15,0.0,0.0,0.0,0.0,0.0,0.0,1650.0,
493,756,615,11,3,2022-08-15,0.0,0.0,0.0,0.0,0.0,0.0,99.6,
494,757,1243,11,3,2022-08-15,0.0,0.0,0.0,0.0,0.0,0.0,514.15,
495,758,135,11,3,2022-05-02,0.0,0.0,0.0,0.0,0.0,0.0,35.98,
496,759,130,11,3,2022-05-02,0.0,0.0,0.0,0.0,0.0,0.0,108.0,
497,760,143,11,3,2022-05-02,0.0,0.0,0.0,0.0,0.0,0.0,133.1,
498,761,142,11,3,2022-05-02,0.0,0.0,0.0,0.0,0.0,0.0,164.93,
499,762,134,11,3,2022-05-02,0.0,0.0,0.0,0.0,0.0,0.0,462.2,
500,763,280,11,3,2022-05-02,0.0,0.0,0.0,0.0,0.0,0.0,491.35,
501,764,144,11,3,2022-05-02,0.0,0.0,0.0,0.0,0.0,0.0,857.16,
502,765,129,11,3,2022-05-02,0.0,0.0,0.0,0.0,0.0,0.0,869.3,
503,766,127,11,3,2022-05-02,0.0,0.0,0.0,0.0,0.0,0.0,1067.0,
504,767,131,11,3,2022-05-02,0.0,0.0,0.0,0.0,0.0,0.0,1453.36,
505,768,146,11,3,2022-05-02,0.0,0.0,0.0,0.0,0.0,0.0,3794.38,
506,769,277,11,3,2022-05-02,0.0,0.0,0.0,0.0,0.0,0.0,4726.22,
507,770,126,11,3,2022-05-02,0.0,0.0,0.0,0.0,0.0,0.0,663.2,
508,771,1484,11,3,2022-05-03,0.0,0.0,0.0,0.0,0.0,0.0,517.89,
509,772,1485,13,3,2022-05-03,0.0,0.0,0.0,0.0,0.0,0.0,2421.0,
510,773,1487,11,3,2022-05-04,0.0,0.0,0.0,0.0,0.0,0.0,112.0,
511,774,1488,12,3,2022-05-05,0.0,0.0,0.0,0.0,0.0,0.0,52.0,
512,775,148,11,3,2022-05-06,0.0,0.0,0.0,0.0,0.0,0.0,7.67,
513,776,1490,4,8,2022-08-15,0.0,0.0,0.0,0.0,0.0,0.0,42.6,
514,777,1491,11,3,2022-05-06,0.0,0.0,0.0,0.0,0.0,0.0,233.94,
515,778,1492,11,3,2022-05-06,0.0,0.0,0.0,0.0,0.0,0.0,548.79,
516,779,1493,11,3,2022-05-09,0.0,0.0,0.0,0.0,0.0,0.0,233.94,
517,780,149,11,3,2022-05-09,0.0,0.0,0.0,0.0,0.0,0.0,466.35,
518,781,150,11,3,2022-05-09,0.0,0.0,0.0,0.0,0.0,0.0,585.22,
519,783,1494,11,3,2022-05-10,0.0,0.0,0.0,0.0,0.0,0.0,61.16,
520,784,1495,11,3,2022-05-10,0.0,0.0,0.0,0.0,0.0,0.0,70.0,
521,785,213,11,3,2022-05-10,0.0,0.0,0.0,0.0,0.0,0.0,119.9,
522,787,251,11,3,2022-05-10,0.0,0.0,0.0,0.0,0.0,0.0,133.2,
523,788,64,11,3,2022-05-10,0.0,0.0,0.0,0.0,0.0,0.0,226.2,
524,789,1497,11,3,2022-05-10,0.0,0.0,0.0,0.0,0.0,0.0,250.0,
525,790,278,11,3,2022-05-10,0.0,0.0,0.0,0.0,0.0,0.0,421.0,
526,791,156,11,3,2022-05-10,0.0,0.0,0.0,0.0,0.0,0.0,537.4,
527,792,1499,13,3,2022-05-10,0.0,0.0,0.0,0.0,0.0,0.0,678.0,
528,793,61,11,3,2022-05-10,0.0,0.0,0.0,0.0,0.0,0.0,765.02,
529,794,206,11,3,2022-05-10,0.0,0.0,0.0,0.0,0.0,0.0,850.0,
530,795,132,11,3,2022-05-10,0.0,0.0,0.0,0.0,0.0,0.0,1036.34,
531,796,210,11,3,2022-05-10,0.0,0.0,0.0,0.0,0.0,0.0,1447.83,
532,798,181,11,3,2022-05-10,0.0,0.0,0.0,0.0,0.0,0.0,1637.33,
533,799,65,11,3,2022-05-10,0.0,0.0,0.0,0.0,0.0,0.0,3200.0,
534,800,63,11,3,2022-05-10,0.0,0.0,0.0,0.0,0.0,0.0,3237.5,
535,801,1502,4,3,2022-05-11,0.0,0.0,0.0,0.0,0.0,0.0,5.07,
536,802,183,13,3,2022-05-11,0.0,0.0,0.0,0.0,0.0,0.0,70.0,
537,803,1503,11,3,2022-05-11,0.0,0.0,0.0,0.0,0.0,0.0,201.96,
538,804,1505,11,3,2022-05-12,0.0,0.0,0.0,0.0,0.0,0.0,55.26,
539,805,1506,11,3,2022-05-12,0.0,0.0,0.0,0.0,0.0,0.0,142.19,
540,806,1507,11,3,2022-05-12,0.0,0.0,0.0,0.0,0.0,0.0,694.44,
541,807,1508,11,3,2022-08-16,0.0,0.0,0.0,0.0,0.0,0.0,546.49,
542,808,1509,11,3,2022-08-16,0.0,0.0,0.0,0.0,0.0,0.0,153.49,
543,809,1510,11,3,2022-08-16,0.0,0.0,0.0,0.0,0.0,0.0,708.17,
544,810,1385,11,3,2022-08-16,184.578159,0.0,0.0,11.38,0.0,0.0,863.28,
545,811,1511,11,3,2022-08-16,0.0,0.0,0.0,0.0,0.0,0.0,69.75,
546,812,938,11,3,2022-08-16,0.0,0.0,0.0,0.0,0.0,0.0,162.75,
547,813,858,11,3,2022-08-16,0.0,0.0,0.0,0.0,0.0,0.0,19.39,
548,814,937,11,3,2022-08-16,0.0,0.0,0.0,0.0,0.0,0.0,52.5,
549,815,1512,11,3,2022-08-16,0.0,0.0,0.0,0.0,0.0,0.0,22.5,
550,816,1513,13,1,2022-08-16,0.0,0.0,0.0,0.0,0.0,0.0,15.0,
551,818,1515,12,3,2022-05-13,0.0,0.0,0.0,0.0,0.0,0.0,18.19,
552,821,1519,11,3,2022-05-13,0.0,0.0,0.0,0.0,0.0,0.0,55.26,
553,829,1525,3,3,2022-05-13,0.0,0.0,0.0,0.0,0.0,0.0,3560.96,
554,830,1526,4,3,2022-05-16,0.0,0.0,0.0,0.0,0.0,0.0,9.58,
555,831,223,11,3,2022-05-16,0.0,0.0,0.0,0.0,0.0,0.0,45.46,
556,832,1527,11,3,2022-05-13,0.0,0.0,0.0,0.0,0.0,0.0,170.56,
557,833,252,11,3,2022-05-16,0.0,0.0,0.0,0.0,0.0,0.0,52.0,
558,834,1529,11,3,2022-08-17,0.0,0.0,0.0,0.0,0.0,0.0,193.55,
559,835,1530,11,3,2022-08-17,0.0,0.0,0.0,0.0,0.0,0.0,58.65,
560,836,1528,11,3,2022-08-17,0.0,0.0,0.0,0.0,0.0,0.0,61.9,
561,837,1531,11,3,2022-05-16,0.0,0.0,0.0,0.0,0.0,0.0,57.48,
562,838,1532,11,3,2022-05-16,0.0,0.0,0.0,0.0,0.0,0.0,60.66,
563,839,172,11,3,2022-05-16,0.0,0.0,0.0,0.0,0.0,0.0,73.66,
564,840,226,11,3,2022-05-16,0.0,0.0,0.0,0.0,0.0,0.0,89.7,
565,841,224,11,3,2022-05-16,0.0,0.0,0.0,0.0,0.0,0.0,100.34,
566,842,1533,13,3,2022-05-16,0.0,0.0,0.0,0.0,0.0,0.0,110.0,
567,843,1534,13,8,2022-08-17,0.0,0.0,0.0,0.0,0.0,0.0,335.0,
568,844,222,11,3,2022-05-16,0.0,0.0,0.0,0.0,0.0,0.0,139.57,
569,845,273,11,3,2022-05-16,0.0,0.0,0.0,0.0,0.0,0.0,173.16,
570,846,245,11,3,2022-05-16,0.0,0.0,0.0,0.0,0.0,0.0,174.63,
571,847,1535,11,3,2022-05-16,0.0,0.0,0.0,0.0,0.0,0.0,189.66,
572,848,232,11,3,2022-05-16,0.0,0.0,0.0,0.0,0.0,0.0,200.0,
573,849,81,11,3,2022-05-16,0.0,0.0,0.0,0.0,0.0,0.0,270.24,
574,850,231,11,3,2022-05-16,0.0,0.0,0.0,0.0,0.0,0.0,272.5,
575,851,73,11,3,2022-05-16,0.0,0.0,0.0,0.0,0.0,0.0,293.64,
576,852,71,11,3,2022-05-16,0.0,0.0,0.0,0.0,0.0,0.0,307.1,
577,853,259,11,3,2022-05-16,0.0,0.0,0.0,0.0,0.0,0.0,361.38,
578,854,230,11,3,2022-05-16,0.0,0.0,0.0,0.0,0.0,0.0,371.25,
579,855,70,11,3,2022-05-16,0.0,0.0,0.0,0.0,0.0,0.0,493.95,
580,856,243,11,3,2022-05-16,0.0,0.0,0.0,0.0,0.0,0.0,568.81,
581,857,229,11,3,2022-05-16,0.0,0.0,0.0,0.0,0.0,0.0,817.5,
582,858,133,11,3,2022-05-16,0.0,0.0,0.0,0.0,0.0,0.0,1036.34,
583,859,227,11,3,2022-05-16,0.0,0.0,0.0,0.0,0.0,0.0,1650.0,
584,860,274,11,3,2022-05-16,0.0,0.0,0.0,0.0,0.0,0.0,1678.0,
585,861,1537,11,3,2022-05-16,0.0,0.0,0.0,0.0,0.0,0.0,2646.36,
586,862,1538,11,3,2022-05-17,0.0,0.0,0.0,0.0,0.0,0.0,62.03,
587,863,1539,11,3,2022-05-17,0.0,0.0,0.0,0.0,0.0,0.0,104.12,
588,864,261,11,3,2022-05-23,0.0,0.0,0.0,0.0,0.0,0.0,156.18,
589,865,1540,11,3,2022-05-17,0.0,0.0,0.0,0.0,0.0,0.0,234.77,
590,866,269,11,3,2022-05-19,0.0,0.0,0.0,0.0,0.0,0.0,233.94,
